division,ticket_id
METROPOLITANA SUR,TK001056
SUR,TK001057
SUR,TK001058
SUR,TK001059
NORESTE,TK001060
SUR,TK001061
SUR,TK001062
NORESTE,TK001063
METROPOLITANA NORTE,TK001064
SUR,TK001065
SUR,TK001066
METROPOLITANA NORTE,TK001067
METROPOLITANA NORTE,TK001068
BAJIO,TK001069
METROPOLITANA NORTE,TK001070
SUR,TK001071
NORESTE,TK001072
NORESTE,TK001073
SUR,TK001074
SUR,TK001075
METROPOLITANA NORTE,TK001076
METROPOLITANA NORTE,TK001077
BAJIO,TK001078
METROPOLITANA SUR,TK001079
BAJIO,TK001080
SUR,TK001081
SUR,TK001082
METROPOLITANA NORTE,TK001083
NORESTE,TK001084
METROPOLITANA NORTE,TK001085
NORESTE,TK001086
BAJIO,TK001087
BAJIO,TK001088
METROPOLITANA NORTE,TK001089
SUR,TK001090
SUR,TK001091
SUR,TK001092
NORESTE,TK001093
BAJIO,TK001094
NORESTE,TK001095
NORESTE,TK001096
METROPOLITANA SUR,TK001097
NORESTE,TK001098
SUR,TK001099
SUR,TK001100
METROPOLITANA NORTE,TK001101
SUR,TK001102
NORESTE,TK001103
NORESTE,TK001104
METROPOLITANA NORTE,TK001105
BAJIO,TK001106
SUR,TK001107
SUR,TK001108
NORESTE,TK001109
NORESTE,TK001110
NORESTE,TK001111
NORESTE,TK001112
METROPOLITANA SUR,TK001113
METROPOLITANA SUR,TK001114
METROPOLITANA SUR,TK001115
BAJIO,TK001116
SUR,TK001117
SUR,TK001118
SUR,TK001119
OCCIDENTE,TK001120
NORESTE,TK001121
METROPOLITANA NORTE,TK001122
SUR,TK001123
BAJIO,TK001124
SUR,TK001125
NORESTE,TK001126
SUR,TK001127
METROPOLITANA SUR,TK001128
METROPOLITANA SUR,TK001129
NORESTE,TK001130
SUR,TK001131
BAJIO,TK001132
METROPOLITANA NORTE,TK001133
BAJIO,TK001134
METROPOLITANA NORTE,TK001135
METROPOLITANA SUR,TK001136
METROPOLITANA SUR,TK001137
METROPOLITANA SUR,TK001138
METROPOLITANA SUR,TK001139
BAJIO,TK001140
METROPOLITANA SUR,TK001141
METROPOLITANA SUR,TK001142
METROPOLITANA SUR,TK001143
METROPOLITANA SUR,TK001144
METROPOLITANA NORTE,TK001145
BAJIO,TK001146
METROPOLITANA NORTE,TK001147
METROPOLITANA NORTE,TK001148
METROPOLITANA SUR,TK001149
BAJIO,TK001150
SURESTE,TK001151
BAJIO,TK001152
BAJIO,TK001153
METROPOLITANA SUR,TK001154
METROPOLITANA SUR,TK001155
METROPOLITANA SUR,TK001156
METROPOLITANA SUR,TK001157
BAJIO,TK001158
SURESTE,TK001159
METROPOLITANA SUR,TK001160
METROPOLITANA SUR,TK001161
METROPOLITANA SUR,TK001162
METROPOLITANA SUR,TK001163
METROPOLITANA SUR,TK001164
BAJIO,TK001165
METROPOLITANA NORTE,TK001166
METROPOLITANA SUR,TK001167
SURESTE,TK001168
METROPOLITANA SUR,TK001169
METROPOLITANA NORTE,TK001170
METROPOLITANA NORTE,TK001171
SURESTE,TK001172
METROPOLITANA SUR,TK001173
SUR,TK001174
METROPOLITANA SUR,TK001175
OCCIDENTE,TK001176
METROPOLITANA NORTE,TK001177
METROPOLITANA SUR,TK001178
METROPOLITANA SUR,TK001179
SURESTE,TK001180
METROPOLITANA NORTE,TK001181
SURESTE,TK001182
SURESTE,TK001183
SURESTE,TK001184
METROPOLITANA SUR,TK001185
METROPOLITANA SUR,TK001186
METROPOLITANA NORTE,TK001187
METROPOLITANA SUR,TK001188
SURESTE,TK001189
SURESTE,TK001190
METROPOLITANA NORTE,TK001191
SURESTE,TK001192
METROPOLITANA SUR,TK001193
METROPOLITANA SUR,TK001194
SURESTE,TK001195
METROPOLITANA NORTE,TK001196
SURESTE,TK001197
SURESTE,TK001198
METROPOLITANA NORTE,TK001199
METROPOLITANA NORTE,TK001200
METROPOLITANA SUR,TK001201
SURESTE,TK001202
METROPOLITANA SUR,TK001203
SURESTE,TK001204
METROPOLITANA NORTE,TK001205
METROPOLITANA NORTE,TK001206
SURESTE,TK001207
METROPOLITANA SUR,TK001208
METROPOLITANA NORTE,TK001209
SUR,TK001210
SURESTE,TK001211
METROPOLITANA NORTE,TK001212
METROPOLITANA NORTE,TK001213
METROPOLITANA SUR,TK001214
METROPOLITANA SUR,TK001215
SURESTE,TK001216
SURESTE,TK001217
METROPOLITANA NORTE,TK001218
SURESTE,TK001219
SURESTE,TK001220
SUR,TK001221
SURESTE,TK001222
METROPOLITANA NORTE,TK001223
SURESTE,TK001224
SUR,TK001225
SUR,TK001226
SURESTE,TK001227
SURESTE,TK001228
BAJIO,TK001229
METROPOLITANA SUR,TK001230
SUR,TK001231
SUR,TK001232
NORESTE,TK001233
BAJIO,TK001234
SUR,TK001235
BAJIO,TK001236
SUR,TK001237
BAJIO,TK001238
METROPOLITANA SUR,TK001239
SUR,TK001240
METROPOLITANA SUR,TK001241
METROPOLITANA SUR,TK001242
NORESTE,TK001243
BAJIO,TK001244
BAJIO,TK001245
METROPOLITANA NORTE,TK001246
METROPOLITANA NORTE,TK001247
METROPOLITANA NORTE,TK001248
METROPOLITANA NORTE,TK001249
METROPOLITANA SUR,TK001250
METROPOLITANA SUR,TK001251
METROPOLITANA SUR,TK001252
METROPOLITANA SUR,TK001253
METROPOLITANA SUR,TK001254
METROPOLITANA NORTE,TK001255
SUR,TK001256
SUR,TK001257
METROPOLITANA NORTE,TK001258
NORESTE,TK001259
SUR,TK001260
METROPOLITANA NORTE,TK001261
METROPOLITANA SUR,TK001262
SUR,TK001263
BAJIO,TK001264
SUR,TK001265
METROPOLITANA NORTE,TK001266
METROPOLITANA NORTE,TK001267
METROPOLITANA NORTE,TK001268
BAJIO,TK001269
BAJIO,TK001270
METROPOLITANA NORTE,TK001271
SUR,TK001272
SUR,TK001273
METROPOLITANA NORTE,TK001274
METROPOLITANA NORTE,TK001275
METROPOLITANA NORTE,TK001276
SUR,TK001277
METROPOLITANA NORTE,TK001278
SUR,TK001279
METROPOLITANA NORTE,TK001280
METROPOLITANA NORTE,TK001281
SUR,TK001282
SUR,TK001283
OCCIDENTE,TK001284
SUR,TK001285
METROPOLITANA NORTE,TK001286
SURESTE,TK001287
SURESTE,TK001288
SUR,TK001289
SUR,TK001290
NORESTE,TK001291
SUR,TK001292
METROPOLITANA NORTE,TK001293
SUR,TK001294
METROPOLITANA NORTE,TK001295
METROPOLITANA NORTE,TK001296
SUR,TK001297
SUR,TK001298
METROPOLITANA NORTE,TK001299
METROPOLITANA NORTE,TK001300
SUR,TK001301
SUR,TK001302
SUR,TK001303
METROPOLITANA NORTE,TK001304
METROPOLITANA SUR,TK001305
SUR,TK001306
SUR,TK001307
SUR,TK001308
METROPOLITANA NORTE,TK001309
METROPOLITANA SUR,TK001310
NOROESTE,TK001311
BAJIO,TK001312
SUR,TK001313
SUR,TK001314
SUR,TK001315
SUR,TK001316
SUR,TK001317
SUR,TK001318
METROPOLITANA SUR,TK001319
SURESTE,TK001320
SUR,TK001321
METROPOLITANA NORTE,TK001322
SURESTE,TK001323
BAJIO,TK001324
SUR,TK001325
SUR,TK001326
NORESTE,TK001327
SUR,TK001328
SURESTE,TK001329
OCCIDENTE,TK001330
NORESTE,TK001331
BAJIO,TK001332
BAJIO,TK001333
SURESTE,TK001334
SURESTE,TK001335
SURESTE,TK001336
SURESTE,TK001337
METROPOLITANA NORTE,TK001338
SURESTE,TK001339
BAJIO,TK001340
OCCIDENTE,TK001341
BAJIO,TK001342
SURESTE,TK001343
NORESTE,TK001344
METROPOLITANA NORTE,TK001345
METROPOLITANA NORTE,TK001346
SUR,TK001347
SURESTE,TK001348
BAJIO,TK001349
BAJIO,TK001350
NOROESTE,TK001351
METROPOLITANA NORTE,TK001352
NORESTE,TK001353
NORESTE,TK001354
METROPOLITANA NORTE,TK001355
SUR,TK001356
OCCIDENTE,TK001357
METROPOLITANA NORTE,TK001358
SURESTE,TK001359
METROPOLITANA NORTE,TK001360
METROPOLITANA NORTE,TK001361
SUR,TK001362
METROPOLITANA SUR,TK001363
NORESTE,TK001364
METROPOLITANA SUR,TK001365
SURESTE,TK001366
SUR,TK001367
SURESTE,TK001368
SURESTE,TK001369
METROPOLITANA NORTE,TK001370
BAJIO,TK001371
OCCIDENTE,TK001372
SUR,TK001373
NORESTE,TK001374
OCCIDENTE,TK001375
OCCIDENTE,TK001376
NORESTE,TK001377
NORESTE,TK001378
OCCIDENTE,TK001379
SURESTE,TK001380
OCCIDENTE,TK001381
BAJIO,TK001382
OCCIDENTE,TK001383
NORESTE,TK001384
METROPOLITANA SUR,TK001385
SURESTE,TK001386
OCCIDENTE,TK001387
OCCIDENTE,TK001388
NORESTE,TK001389
NOROESTE,TK001390
NOROESTE,TK001391
NOROESTE,TK001392
BAJIO,TK001393
OCCIDENTE,TK001394
OCCIDENTE,TK001395
OCCIDENTE,TK001396
OCCIDENTE,TK001397
NORESTE,TK001398
NOROESTE,TK001399
NOROESTE,TK001400
METROPOLITANA SUR,TK001401
NOROESTE,TK001402
NOROESTE,TK001403
OCCIDENTE,TK001404
OCCIDENTE,TK001405
OCCIDENTE,TK001406
NORESTE,TK001407
SURESTE,TK001408
OCCIDENTE,TK001409
METROPOLITANA SUR,TK001410
OCCIDENTE,TK001411
NOROESTE,TK001412
NOROESTE,TK001413
NORESTE,TK001414
SUR,TK001415
OCCIDENTE,TK001416
METROPOLITANA SUR,TK001417
SURESTE,TK001418
OCCIDENTE,TK001419
NOROESTE,TK001420
NOROESTE,TK001421
OCCIDENTE,TK001422
METROPOLITANA NORTE,TK001423
NORESTE,TK001424
NOROESTE,TK001425
OCCIDENTE,TK001426
SUR,TK001427
OCCIDENTE,TK001428
NOROESTE,TK001429
METROPOLITANA NORTE,TK001430
BAJIO,TK001431
BAJIO,TK001432
NOROESTE,TK001433
NOROESTE,TK001434
METROPOLITANA NORTE,TK001435
BAJIO,TK001436
METROPOLITANA SUR,TK001437
METROPOLITANA SUR,TK001438
NORESTE,TK001439
BAJIO,TK001440
SURESTE,TK001441
METROPOLITANA NORTE,TK001442
NORESTE,TK001443
NORESTE,TK001444
BAJIO,TK001445
METROPOLITANA NORTE,TK001446
OCCIDENTE,TK001447
NOROESTE,TK001448
METROPOLITANA SUR,TK001449
METROPOLITANA SUR,TK001450
NOROESTE,TK001451
NOROESTE,TK001452
METROPOLITANA SUR,TK001453
NOROESTE,TK001454
NOROESTE,TK001455
OCCIDENTE,TK001456
NOROESTE,TK001457
OCCIDENTE,TK001458
NOROESTE,TK001459
NOROESTE,TK001460
SURESTE,TK001461
METROPOLITANA SUR,TK001462
OCCIDENTE,TK001463
METROPOLITANA SUR,TK001464
NOROESTE,TK001465
METROPOLITANA SUR,TK001466
METROPOLITANA SUR,TK001467
NOROESTE,TK001468
NOROESTE,TK001469
SUR,TK001470
METROPOLITANA SUR,TK001471
NOROESTE,TK001472
BAJIO,TK001473
BAJIO,TK001474
NOROESTE,TK001475
NOROESTE,TK001476
NOROESTE,TK001477
OCCIDENTE,TK001478
SUR,TK001479
NOROESTE,TK001480
NOROESTE,TK001481
SUR,TK001482
METROPOLITANA SUR,TK001483
METROPOLITANA SUR,TK001484
NOROESTE,TK001485
NOROESTE,TK001486
BAJIO,TK001487
METROPOLITANA SUR,TK001488
NORESTE,TK001489
NOROESTE,TK001490
NORESTE,TK001491
SUR,TK001492
METROPOLITANA SUR,TK001493
METROPOLITANA SUR,TK001494
NOROESTE,TK001495
METROPOLITANA SUR,TK001496
OCCIDENTE,TK001497
NOROESTE,TK001498
OCCIDENTE,TK001499
NORESTE,TK001500
BAJIO,TK001501
OCCIDENTE,TK001502
METROPOLITANA NORTE,TK001503
NOROESTE,TK001504
METROPOLITANA SUR,TK001505
NORESTE,TK001506
SUR,TK001507
METROPOLITANA SUR,TK001508
METROPOLITANA SUR,TK001509
METROPOLITANA SUR,TK001510
METROPOLITANA SUR,TK001511
METROPOLITANA SUR,TK001512
SURESTE,TK001513
METROPOLITANA NORTE,TK001514
BAJIO,TK001515
METROPOLITANA SUR,TK001516
BAJIO,TK001517
METROPOLITANA SUR,TK001518
NORESTE,TK001519
METROPOLITANA NORTE,TK001520
METROPOLITANA SUR,TK001521
METROPOLITANA SUR,TK001522
OCCIDENTE,TK001523
SUR,TK001524
NOROESTE,TK001525
BAJIO,TK001526
SUR,TK001527
METROPOLITANA SUR,TK001528
BAJIO,TK001529
BAJIO,TK001530
METROPOLITANA SUR,TK001531
NORESTE,TK001532
BAJIO,TK001533
NOROESTE,TK001534
NOROESTE,TK001535
SURESTE,TK001536
NOROESTE,TK001537
METROPOLITANA SUR,TK001538
METROPOLITANA SUR,TK001539
METROPOLITANA SUR,TK001540
OCCIDENTE,TK001541
SUR,TK001542
METROPOLITANA SUR,TK001543
NOROESTE,TK001544
SUR,TK001545
BAJIO,TK001546
BAJIO,TK001547
NOROESTE,TK001548
METROPOLITANA SUR,TK001549
BAJIO,TK001550
NOROESTE,TK001551
OCCIDENTE,TK001552
NOROESTE,TK001553
NORESTE,TK001554
METROPOLITANA SUR,TK001555
METROPOLITANA NORTE,TK001556
METROPOLITANA SUR,TK001557
NOROESTE,TK001558
BAJIO,TK001559
BAJIO,TK001560
METROPOLITANA NORTE,TK001561
OCCIDENTE,TK001562
SUR,TK001563
SURESTE,TK001564
METROPOLITANA SUR,TK001565
BAJIO,TK001566
METROPOLITANA NORTE,TK001567
SUR,TK001568
METROPOLITANA NORTE,TK001569
BAJIO,TK001570
NORESTE,TK001571
METROPOLITANA SUR,TK001572
METROPOLITANA NORTE,TK001573
SUR,TK001574
METROPOLITANA SUR,TK001575
NOROESTE,TK001576
SUR,TK001577
NORESTE,TK001578
OCCIDENTE,TK001579
NORESTE,TK001580
BAJIO,TK001581
METROPOLITANA SUR,TK001582
OCCIDENTE,TK001583
NOROESTE,TK001584
NOROESTE,TK001585
SURESTE,TK001586
METROPOLITANA SUR,TK001587
NORESTE,TK001588
METROPOLITANA SUR,TK001589
NORESTE,TK001590
METROPOLITANA SUR,TK001591
SURESTE,TK001592
METROPOLITANA NORTE,TK001593
SUR,TK001594
SURESTE,TK001595
METROPOLITANA SUR,TK001596
BAJIO,TK001597
BAJIO,TK001598
METROPOLITANA SUR,TK001599
METROPOLITANA NORTE,TK001600
SURESTE,TK001601
OCCIDENTE,TK001602
BAJIO,TK001603
METROPOLITANA SUR,TK001604
METROPOLITANA SUR,TK001605
BAJIO,TK001606
OCCIDENTE,TK001607
NORESTE,TK001608
SUR,TK001609
NORESTE,TK001610
NORESTE,TK001611
NORESTE,TK001612
NOROESTE,TK001613
BAJIO,TK001614
SURESTE,TK001615
METROPOLITANA NORTE,TK001616
METROPOLITANA NORTE,TK001617
OCCIDENTE,TK001618
NORESTE,TK001619
BAJIO,TK001620
BAJIO,TK001621
BAJIO,TK001622
OCCIDENTE,TK001623
BAJIO,TK001624
SURESTE,TK001625
BAJIO,TK001626
OCCIDENTE,TK001627
SURESTE,TK001628
SUR,TK001629
SUR,TK001630
NORESTE,TK001631
METROPOLITANA NORTE,TK001632
NORESTE,TK001633
SURESTE,TK001634
METROPOLITANA SUR,TK001635
METROPOLITANA SUR,TK001636
SUR,TK001637
METROPOLITANA NORTE,TK001638
METROPOLITANA NORTE,TK001639
SURESTE,TK001640
METROPOLITANA SUR,TK001641
BAJIO,TK001642
METROPOLITANA SUR,TK001643
SUR,TK001644
NORESTE,TK001645
NORESTE,TK001646
BAJIO,TK001647
OCCIDENTE,TK001648
OCCIDENTE,TK001649
NOROESTE,TK001650
METROPOLITANA SUR,TK001651
METROPOLITANA NORTE,TK001652
SURESTE,TK001653
NORESTE,TK001654
METROPOLITANA NORTE,TK001655
NOROESTE,TK001656
NORESTE,TK001657
SUR,TK001658
SURESTE,TK001659
METROPOLITANA NORTE,TK001660
SURESTE,TK001661
METROPOLITANA NORTE,TK001662
NORESTE,TK001663
NORESTE,TK001664
BAJIO,TK001665
SURESTE,TK001666
NOROESTE,TK001667
BAJIO,TK001668
NORESTE,TK001669
BAJIO,TK001670
SUR,TK001671
NORESTE,TK001672
BAJIO,TK001673
METROPOLITANA SUR,TK001674
OCCIDENTE,TK001675
METROPOLITANA NORTE,TK001676
NORESTE,TK001677
SUR,TK001678
BAJIO,TK001679
BAJIO,TK001680
NORESTE,TK001681
METROPOLITANA NORTE,TK001682
NORESTE,TK001683
BAJIO,TK001684
BAJIO,TK001685
OCCIDENTE,TK001686
SUR,TK001687
SUR,TK001688
METROPOLITANA SUR,TK001689
METROPOLITANA SUR,TK001690
NORESTE,TK001691
SURESTE,TK001692
BAJIO,TK001693
METROPOLITANA SUR,TK001694
BAJIO,TK001695
BAJIO,TK001696
SURESTE,TK001697
METROPOLITANA SUR,TK001698
METROPOLITANA SUR,TK001699
SUR,TK001700
METROPOLITANA NORTE,TK001701
NOROESTE,TK001702
METROPOLITANA NORTE,TK001703
BAJIO,TK001704
SURESTE,TK001705
SUR,TK001706
BAJIO,TK001707
NOROESTE,TK001708
NORESTE,TK001709
BAJIO,TK001710
BAJIO,TK001711
NORESTE,TK001712
SURESTE,TK001713
NORESTE,TK001714
OCCIDENTE,TK001715
OCCIDENTE,TK001716
OCCIDENTE,TK001717
NOROESTE,TK001718
NORESTE,TK001719
NORESTE,TK001720
METROPOLITANA SUR,TK001721
OCCIDENTE,TK001722
METROPOLITANA SUR,TK001723
METROPOLITANA NORTE,TK001724
BAJIO,TK001725
BAJIO,TK001726
NOROESTE,TK001727
NORESTE,TK001728
NORESTE,TK001729
NORESTE,TK001730
METROPOLITANA NORTE,TK001731
SUR,TK001732
METROPOLITANA NORTE,TK001733
NOROESTE,TK001734
METROPOLITANA NORTE,TK001735
OCCIDENTE,TK001736
METROPOLITANA SUR,TK001737
METROPOLITANA SUR,TK001738
METROPOLITANA NORTE,TK001739
SURESTE,TK001740
NORESTE,TK001741
METROPOLITANA NORTE,TK001742
METROPOLITANA NORTE,TK001743
BAJIO,TK001744
SUR,TK001745
OCCIDENTE,TK001746
NORESTE,TK001747
NOROESTE,TK001748
METROPOLITANA SUR,TK001749
METROPOLITANA NORTE,TK001750
NOROESTE,TK001751
NORESTE,TK001752
OCCIDENTE,TK001753
METROPOLITANA NORTE,TK001754
METROPOLITANA SUR,TK001755
NOROESTE,TK001756
SUR,TK001757
SUR,TK001758
METROPOLITANA NORTE,TK001759
METROPOLITANA SUR,TK001760
SUR,TK001761
NORESTE,TK001762
METROPOLITANA NORTE,TK001763
METROPOLITANA NORTE,TK001764
METROPOLITANA NORTE,TK001765
METROPOLITANA NORTE,TK001766
BAJIO,TK001767
SURESTE,TK001768
OCCIDENTE,TK001769
SUR,TK001770
SUR,TK001771
BAJIO,TK001772
BAJIO,TK001773
BAJIO,TK001774
BAJIO,TK001775
SUR,TK001776
NOROESTE,TK001777
METROPOLITANA NORTE,TK001778
BAJIO,TK001779
METROPOLITANA SUR,TK001780
OCCIDENTE,TK001781
NORESTE,TK001782
METROPOLITANA SUR,TK001783
NORESTE,TK001784
SURESTE,TK001785
NORESTE,TK001786
NOROESTE,TK001787
METROPOLITANA NORTE,TK001788
BAJIO,TK001789
NORESTE,TK001790
NORESTE,TK001791
SUR,TK001792
METROPOLITANA SUR,TK001793
NOROESTE,TK001794
SURESTE,TK001795
BAJIO,TK001796
SUR,TK001797
BAJIO,TK001798
METROPOLITANA NORTE,TK001799
SUR,TK001800
BAJIO,TK001801
SUR,TK001802
BAJIO,TK001803
SUR,TK001804
NORESTE,TK001805
NOROESTE,TK001806
NOROESTE,TK001807
NOROESTE,TK001808
NORESTE,TK001809
NORESTE,TK001810
SURESTE,TK001811
NORESTE,TK001812
SUR,TK001813
METROPOLITANA NORTE,TK001814
SUR,TK001815
NOROESTE,TK001816
METROPOLITANA SUR,TK001817
NORESTE,TK001818
METROPOLITANA SUR,TK001819
METROPOLITANA NORTE,TK001820
SUR,TK001821
NOROESTE,TK001822
OCCIDENTE,TK001823
NORESTE,TK001824
BAJIO,TK001825
OCCIDENTE,TK001826
NOROESTE,TK001827
METROPOLITANA NORTE,TK001828
SURESTE,TK001829
BAJIO,TK001830
SURESTE,TK001831
OCCIDENTE,TK001832
OCCIDENTE,TK001833
METROPOLITANA SUR,TK001834
METROPOLITANA NORTE,TK001835
NOROESTE,TK001836
NOROESTE,TK001837
NOROESTE,TK001838
BAJIO,TK001839
SUR,TK001840
NORESTE,TK001841
NORESTE,TK001842
METROPOLITANA NORTE,TK001843
METROPOLITANA NORTE,TK001844
NORESTE,TK001845
METROPOLITANA NORTE,TK001846
METROPOLITANA SUR,TK001847
METROPOLITANA SUR,TK001848
METROPOLITANA SUR,TK001849
NOROESTE,TK001850
NORESTE,TK001851
METROPOLITANA NORTE,TK001852
SURESTE,TK001853
NOROESTE,TK001854
BAJIO,TK001855
NORESTE,TK001856
METROPOLITANA NORTE,TK001857
NOROESTE,TK001858
METROPOLITANA NORTE,TK001859
SURESTE,TK001860
BAJIO,TK001861
SURESTE,TK001862
METROPOLITANA NORTE,TK001863
SURESTE,TK001864
SURESTE,TK001865
NOROESTE,TK001866
OCCIDENTE,TK001867
SUR,TK001868
NOROESTE,TK001869
METROPOLITANA NORTE,TK001870
NOROESTE,TK001871
OCCIDENTE,TK001872
NORESTE,TK001873
METROPOLITANA SUR,TK001874
METROPOLITANA SUR,TK001875
NORESTE,TK001876
NORESTE,TK001877
METROPOLITANA SUR,TK001878
OCCIDENTE,TK001879
SUR,TK001880
METROPOLITANA NORTE,TK001881
SUR,TK001882
NOROESTE,TK001883
NOROESTE,TK001884
SURESTE,TK001885
METROPOLITANA SUR,TK001886
BAJIO,TK001887
SUR,TK001888
OCCIDENTE,TK001889
METROPOLITANA SUR,TK001890
SUR,TK001891
METROPOLITANA SUR,TK001892
BAJIO,TK001893
NORESTE,TK001894
NOROESTE,TK001895
BAJIO,TK001896
OCCIDENTE,TK001897
SUR,TK001898
NORESTE,TK001899
NORESTE,TK001900
NORESTE,TK001901
NORESTE,TK001902
NOROESTE,TK001903
METROPOLITANA NORTE,TK001904
SURESTE,TK001905
SUR,TK001906
OCCIDENTE,TK001907
SUR,TK001908
SUR,TK001909
OCCIDENTE,TK001910
NOROESTE,TK001911
NORESTE,TK001912
NOROESTE,TK001913
NORESTE,TK001914
METROPOLITANA NORTE,TK001915
SUR,TK001916
METROPOLITANA SUR,TK001917
OCCIDENTE,TK001918
NORESTE,TK001919
OCCIDENTE,TK001920
METROPOLITANA NORTE,TK001921
METROPOLITANA SUR,TK001922
BAJIO,TK001923
SUR,TK001924
NOROESTE,TK001925
BAJIO,TK001926
METROPOLITANA NORTE,TK001927
NOROESTE,TK001928
BAJIO,TK001929
NORESTE,TK001930
NOROESTE,TK001931
NOROESTE,TK001932
METROPOLITANA SUR,TK001933
METROPOLITANA SUR,TK001934
METROPOLITANA NORTE,TK001935
METROPOLITANA NORTE,TK001936
OCCIDENTE,TK001937
OCCIDENTE,TK001938
METROPOLITANA SUR,TK001939
NORESTE,TK001940
NORESTE,TK001941
NOROESTE,TK001942
NORESTE,TK001943
SUR,TK001944
OCCIDENTE,TK001945
NOROESTE,TK001946
BAJIO,TK001947
NOROESTE,TK001948
NORESTE,TK001949
SURESTE,TK001950
METROPOLITANA NORTE,TK001951
SURESTE,TK001952
BAJIO,TK001953
BAJIO,TK001954
NOROESTE,TK001955
METROPOLITANA SUR,TK001956
METROPOLITANA SUR,TK001957
BAJIO,TK001958
OCCIDENTE,TK001959
NOROESTE,TK001960
BAJIO,TK001961
SUR,TK001962
SURESTE,TK001963
BAJIO,TK001964
METROPOLITANA SUR,TK001965
NORESTE,TK001966
SUR,TK001967
SURESTE,TK001968
BAJIO,TK001969
METROPOLITANA NORTE,TK001970
SUR,TK001971
NOROESTE,TK001972
SUR,TK001973
OCCIDENTE,TK001974
BAJIO,TK001975
SUR,TK001976
NOROESTE,TK001977
OCCIDENTE,TK001978
BAJIO,TK001979
SUR,TK001980
OCCIDENTE,TK001981
METROPOLITANA SUR,TK001982
SUR,TK001983
OCCIDENTE,TK001984
METROPOLITANA SUR,TK001985
OCCIDENTE,TK001986
METROPOLITANA NORTE,TK001987
SURESTE,TK001988
BAJIO,TK001989
NORESTE,TK001990
SUR,TK001991
NORESTE,TK001992
NORESTE,TK001993
METROPOLITANA NORTE,TK001994
SUR,TK001995
SUR,TK001996
SUR,TK001997
OCCIDENTE,TK001998
NORESTE,TK001999
NORESTE,TK002000
SUR,TK002001
SUR,TK002002
SURESTE,TK002003
METROPOLITANA SUR,TK002004
OCCIDENTE,TK002005
BAJIO,TK002006
SUR,TK002007
METROPOLITANA NORTE,TK002008
NORESTE,TK002009
SURESTE,TK002010
SUR,TK002011
SURESTE,TK002012
NOROESTE,TK002013
METROPOLITANA SUR,TK002014
METROPOLITANA SUR,TK002015
SUR,TK002016
OCCIDENTE,TK002017
NORESTE,TK002018
OCCIDENTE,TK002019
OCCIDENTE,TK002020
SUR,TK002021
METROPOLITANA SUR,TK002022
SUR,TK002023
SURESTE,TK002024
NORESTE,TK002025
METROPOLITANA NORTE,TK002026
BAJIO,TK002027
NOROESTE,TK002028
NOROESTE,TK002029
NOROESTE,TK002030
NOROESTE,TK002031
METROPOLITANA SUR,TK002032
NORESTE,TK002033
NOROESTE,TK002034
NOROESTE,TK002035
NORESTE,TK002036
BAJIO,TK002037
SUR,TK002038
OCCIDENTE,TK002039
SUR,TK002040
NOROESTE,TK002041
BAJIO,TK002042
METROPOLITANA NORTE,TK002043
NOROESTE,TK002044
NOROESTE,TK002045
SUR,TK002046
METROPOLITANA NORTE,TK002047
SURESTE,TK002048
BAJIO,TK002049
OCCIDENTE,TK002050
BAJIO,TK002051
NOROESTE,TK002052
SUR,TK002053
METROPOLITANA SUR,TK002054
BAJIO,TK002055
METROPOLITANA NORTE,TK002056
METROPOLITANA NORTE,TK002057
NORESTE,TK002058
BAJIO,TK002059
NOROESTE,TK002060
METROPOLITANA NORTE,TK002061
NORESTE,TK002062
OCCIDENTE,TK002063
METROPOLITANA SUR,TK002064
SUR,TK002065
NORESTE,TK002066
METROPOLITANA SUR,TK002067
SURESTE,TK002068
BAJIO,TK002069
NOROESTE,TK002070
NORESTE,TK002071
OCCIDENTE,TK002072
METROPOLITANA SUR,TK002073
METROPOLITANA NORTE,TK002074
METROPOLITANA NORTE,TK002075
NORESTE,TK002076
OCCIDENTE,TK002077
METROPOLITANA SUR,TK002078
NOROESTE,TK002079
NORESTE,TK002080
BAJIO,TK002081
SUR,TK002082
METROPOLITANA NORTE,TK002083
SUR,TK002084
SURESTE,TK002085
OCCIDENTE,TK002086
BAJIO,TK002087
BAJIO,TK002088
SURESTE,TK002089
SURESTE,TK002090
BAJIO,TK002091
METROPOLITANA NORTE,TK002092
BAJIO,TK002093
SURESTE,TK002094
OCCIDENTE,TK002095
METROPOLITANA NORTE,TK002096
METROPOLITANA SUR,TK002097
BAJIO,TK002098
METROPOLITANA SUR,TK002099
METROPOLITANA NORTE,TK002100
SUR,TK002101
NORESTE,TK002102
OCCIDENTE,TK002103
NORESTE,TK002104
BAJIO,TK002105
SURESTE,TK002106
NORESTE,TK002107
NORESTE,TK002108
SUR,TK002109
NOROESTE,TK002110
METROPOLITANA NORTE,TK002111
BAJIO,TK002112
NORESTE,TK002113
BAJIO,TK002114
SUR,TK002115
OCCIDENTE,TK002116
NOROESTE,TK002117
METROPOLITANA NORTE,TK002118
OCCIDENTE,TK002119
NORESTE,TK002120
OCCIDENTE,TK002121
NORESTE,TK002122
OCCIDENTE,TK002123
METROPOLITANA SUR,TK002124
NOROESTE,TK002125
NOROESTE,TK002126
OCCIDENTE,TK002127
OCCIDENTE,TK002128
SUR,TK002129
NOROESTE,TK002130
NORESTE,TK002131
NORESTE,TK002132
